"Region"	"SampleID"	"Type"	"PID"	"Taxa"	"Abundance"	"AbundanceFrz"
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_intestinalis"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_nordii"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_oleiciplenus"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_ovatus"	0.116410599009158	0.0973454711029577
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_stercoris"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_thetaiotaomicron"	0.332219036180754	0.312473029867096
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_uniformis"	2.58319486563579	1.28252674576674
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_vulgatus"	15.1704565380574	10.3244832187306
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_xylanisolvens"	1.35121017865185	1.05288137628846
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__unassigned"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Barnesiella; s__Coprobacter_sp"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Butyricimonas; s__Butyricimonas_faecihominis"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Butyricimonas; s__Butyricimonas_paravirosa"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Butyricimonas; s__Butyricimonas_virosa"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Butyricimonas; s__unassigned"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Macellibacteroides; s__Bacteroides_sp"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Odoribacter; s__Odoribacter_splanchnicus"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__Parabacteroides_distasonis"	2.16283756192764	2.21562603439401
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__Parabacteroides_goldsteinii"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__Parabacteroides_gordonii"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__Parabacteroides_merdae"	0.290933943852274	0.290036413308873
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__Porphyromonas_asaccharolytica"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__Porphyromonas_bennonis"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__Porphyromonas_gingivalis"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__Porphyromonas_somerae"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__Porphyromonas_uenonis"	0.0141361657408797	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Paraprevotella; s__Paraprevotella_clara"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_bivia"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_buccalis"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_oralis"	0.00662978531751989	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_pallens"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_timonensis"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella_6; s__Prevotella_bergensis"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella_6; s__Prevotella_corporis"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella_9; s__Trichuris_trichiura"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__unassigned; s__unassigned"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes_finegoldii"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes_indistinctus"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes_onderdonkii"	0.050729770304759	0.0445534321424329
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes_putredinis"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes_shahii"	0.138929740279237	0.103944475973023
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__unassigned"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Elizabethkingia; s__Elizabethkingia_meningoseptica"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Family_XI; g__Gemella; s__Gemella_haemolysans"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Family_XI; g__Gemella; s__Gemella_morbillorum"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Family_XI; g__Gemella; s__Gemella_sanguinis"	0.001	0.00627920389605247
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Family_XI; g__Gemella; s__unassigned"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Chryseomicrobium; s__Chryseomicrobium_imtechense"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus_aureus"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus_auricularis"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus_capitis"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus_epidermidis"	0.119225491667918	0.158056315907561
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus_haemolyticus"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus_hominis"	0.001	0.001
"v2"	"Patient1-fresh"	"fresh"	"Patient1"	"k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus_lugdunensis"	0.0319638192463594	0.0762286555187478
